user_id,avg_days_between_orders,customer_segment,discount_percent
28469,27.714285714285715,Inactive User,20
28470,4.740259740259741,Occasional Shopper,15
28471,24.333333333333332,Inactive User,20
28472,2.735294117647059,Occasional Shopper,15
28473,21.333333333333332,Loyal Shopper,5
28474,24.4,Inactive User,20
28475,13.11111111111111,Regular Shopper,10
28476,1.9494949494949494,Occasional Shopper,15
28477,4.481481481481482,Occasional Shopper,15
28478,4.258064516129032,Occasional Shopper,15
28479,8.535714285714286,Occasional Shopper,15
28480,9.54054054054054,Occasional Shopper,15
28481,8.75,Occasional Shopper,15
28482,20.8,Loyal Shopper,5
28483,12.9,Regular Shopper,10
28484,25.428571428571427,Inactive User,20
28485,6.0,Occasional Shopper,15
28486,5.184615384615385,Occasional Shopper,15
28487,20.75,Loyal Shopper,5
28488,15.80952380952381,Regular Shopper,10
28489,12.3125,Regular Shopper,10
28490,14.0,Regular Shopper,10
28491,13.296296296296296,Regular Shopper,10
28492,23.125,Inactive User,20
28493,22.0,Loyal Shopper,5
28494,16.571428571428573,Loyal Shopper,5
28495,15.454545454545455,Regular Shopper,10
28496,20.5,Loyal Shopper,5
28497,8.069767441860465,Occasional Shopper,15
28498,18.5,Loyal Shopper,5
28499,10.470588235294118,Regular Shopper,10
28500,14.0,Regular Shopper,10
28501,16.6,Loyal Shopper,5
28502,29.0,Inactive User,20
28503,13.0,Regular Shopper,10
28504,13.38888888888889,Regular Shopper,10
28505,12.833333333333334,Regular Shopper,10
28506,16.833333333333332,Loyal Shopper,5
28507,8.826086956521738,Occasional Shopper,15
28508,29.0,Inactive User,20
28509,17.9375,Loyal Shopper,5
28510,5.352941176470588,Occasional Shopper,15
28511,20.4,Loyal Shopper,5
28512,25.4,Inactive User,20
28513,20.2,Loyal Shopper,5
28514,19.727272727272727,Loyal Shopper,5
28515,20.555555555555557,Loyal Shopper,5
28516,25.75,Inactive User,20
28517,19.88888888888889,Loyal Shopper,5
28518,15.6,Regular Shopper,10
28519,12.125,Regular Shopper,10
28520,6.454545454545454,Occasional Shopper,15
28521,15.333333333333334,Regular Shopper,10
28522,15.277777777777779,Regular Shopper,10
28523,7.166666666666667,Occasional Shopper,15
28524,6.818181818181818,Occasional Shopper,15
28525,7.408163265306122,Occasional Shopper,15
28526,22.0,Loyal Shopper,5
28527,15.4,Regular Shopper,10
28528,30.0,Inactive User,20
28529,21.5,Loyal Shopper,5
28530,30.0,Inactive User,20
28531,15.88888888888889,Regular Shopper,10
28532,22.818181818181817,Loyal Shopper,5
28533,19.0,Loyal Shopper,5
28534,14.666666666666666,Regular Shopper,10
28535,24.0,Inactive User,20
28536,20.444444444444443,Loyal Shopper,5
28537,19.88888888888889,Loyal Shopper,5
28538,18.666666666666668,Loyal Shopper,5
28539,12.380952380952381,Regular Shopper,10
28540,20.8,Loyal Shopper,5
28541,11.28,Regular Shopper,10
28542,14.6,Regular Shopper,10
28543,9.0,Occasional Shopper,15
28544,8.458333333333334,Occasional Shopper,15
28545,5.918032786885246,Occasional Shopper,15
28546,7.5,Occasional Shopper,15
28547,20.5,Loyal Shopper,5
28548,26.285714285714285,Inactive User,20
28549,20.25,Loyal Shopper,5
28550,19.0,Loyal Shopper,5
28551,10.142857142857142,Occasional Shopper,15
28552,26.666666666666668,Inactive User,20
28553,22.285714285714285,Loyal Shopper,5
28554,24.0,Inactive User,20
28555,7.74468085106383,Occasional Shopper,15
28556,5.746031746031746,Occasional Shopper,15
28557,16.0,Regular Shopper,10
28558,18.625,Loyal Shopper,5
28559,22.77777777777778,Loyal Shopper,5
28560,20.375,Loyal Shopper,5
28561,30.0,Inactive User,20
28562,15.875,Regular Shopper,10
28563,28.666666666666668,Inactive User,20
28564,6.578947368421052,Occasional Shopper,15
28565,17.294117647058822,Loyal Shopper,5
28566,11.0,Regular Shopper,10
28567,8.78048780487805,Occasional Shopper,15
28568,25.0,Inactive User,20
28569,24.75,Inactive User,20
28570,27.0,Inactive User,20
28571,24.875,Inactive User,20
28572,12.8,Regular Shopper,10
28573,25.2,Inactive User,20
28574,20.0,Loyal Shopper,5
28575,1.2,Occasional Shopper,15
28576,16.8,Loyal Shopper,5
28577,16.5,Loyal Shopper,5
28578,13.666666666666666,Regular Shopper,10
28579,11.352941176470589,Regular Shopper,10
28580,18.818181818181817,Loyal Shopper,5
28581,17.0,Loyal Shopper,5
28582,18.666666666666668,Loyal Shopper,5
28583,21.666666666666668,Loyal Shopper,5
28584,6.066666666666666,Occasional Shopper,15
28585,19.0,Loyal Shopper,5
28586,16.0,Regular Shopper,10
28587,17.047619047619047,Loyal Shopper,5
28588,19.071428571428573,Loyal Shopper,5
28589,7.75,Occasional Shopper,15
28590,13.866666666666667,Regular Shopper,10
28591,4.875,Occasional Shopper,15
28592,12.444444444444445,Regular Shopper,10
28593,25.0,Inactive User,20
28594,21.6,Loyal Shopper,5
28595,24.666666666666668,Inactive User,20
28596,24.0,Inactive User,20
28597,12.5,Regular Shopper,10
28598,16.0,Regular Shopper,10
28599,6.293103448275862,Occasional Shopper,15
28600,12.392857142857142,Regular Shopper,10
28601,21.666666666666668,Loyal Shopper,5
28602,7.695652173913044,Occasional Shopper,15
28603,7.0,Occasional Shopper,15
28604,11.0,Regular Shopper,10
28605,2.111111111111111,Occasional Shopper,15
28606,8.0,Occasional Shopper,15
28607,14.571428571428571,Regular Shopper,10
28608,16.105263157894736,Regular Shopper,10
28609,19.666666666666668,Loyal Shopper,5
28610,10.333333333333334,Regular Shopper,10
28611,5.807017543859649,Occasional Shopper,15
28612,7.933333333333334,Occasional Shopper,15
28613,9.0,Occasional Shopper,15
28614,24.0,Inactive User,20
28615,15.277777777777779,Regular Shopper,10
28616,15.4,Regular Shopper,10
28617,5.142857142857143,Occasional Shopper,15
28618,21.2,Loyal Shopper,5
28619,22.333333333333332,Loyal Shopper,5
28620,17.333333333333332,Loyal Shopper,5
28621,16.88888888888889,Loyal Shopper,5
28622,25.142857142857142,Inactive User,20
28623,12.23076923076923,Regular Shopper,10
28624,6.88,Occasional Shopper,15
28625,15.0,Regular Shopper,10
28626,6.618181818181818,Occasional Shopper,15
28627,21.0,Loyal Shopper,5
28628,6.241379310344827,Occasional Shopper,15
28629,8.75,Occasional Shopper,15
28630,9.0,Occasional Shopper,15
28631,24.333333333333332,Inactive User,20
28632,4.25,Occasional Shopper,15
28633,25.0,Inactive User,20
28634,10.666666666666666,Regular Shopper,10
28635,15.142857142857142,Regular Shopper,10
28636,16.166666666666668,Regular Shopper,10
28637,18.0,Loyal Shopper,5
28638,23.285714285714285,Inactive User,20
28639,26.0,Inactive User,20
28640,19.1875,Loyal Shopper,5
28641,25.454545454545453,Inactive User,20
28642,9.3,Occasional Shopper,15
28643,7.083333333333333,Occasional Shopper,15
28644,4.802631578947368,Occasional Shopper,15
28645,24.0,Inactive User,20
28646,23.5,Inactive User,20
28647,12.0,Regular Shopper,10
28648,20.2,Loyal Shopper,5
28649,6.4,Occasional Shopper,15
28650,19.846153846153847,Loyal Shopper,5
28651,10.666666666666666,Regular Shopper,10
28652,29.75,Inactive User,20
28653,15.25,Regular Shopper,10
28654,27.8,Inactive User,20
28655,12.0,Regular Shopper,10
28656,14.052631578947368,Regular Shopper,10
28657,13.0,Regular Shopper,10
28658,21.666666666666668,Loyal Shopper,5
28659,16.11764705882353,Regular Shopper,10
28660,5.6,Occasional Shopper,15
28661,22.0,Loyal Shopper,5
28662,16.5,Loyal Shopper,5
28663,7.0,Occasional Shopper,15
28664,13.4,Regular Shopper,10
28665,10.083333333333334,Occasional Shopper,15
28666,9.282051282051283,Occasional Shopper,15
28667,17.53846153846154,Loyal Shopper,5
28668,4.636363636363637,Occasional Shopper,15
28669,11.695652173913043,Regular Shopper,10
28670,18.6,Loyal Shopper,5
28671,22.0,Loyal Shopper,5
28672,13.0,Regular Shopper,10
28673,10.368421052631579,Regular Shopper,10
28674,13.625,Regular Shopper,10
28675,23.333333333333332,Inactive User,20
28676,20.4,Loyal Shopper,5
28677,16.25,Regular Shopper,10
28678,10.4375,Regular Shopper,10
28679,11.5,Regular Shopper,10
28680,13.636363636363637,Regular Shopper,10
28681,4.931506849315069,Occasional Shopper,15
28682,30.0,Inactive User,20
28683,12.444444444444445,Regular Shopper,10
28684,15.166666666666666,Regular Shopper,10
28685,4.84,Occasional Shopper,15
28686,11.8,Regular Shopper,10
28687,23.0,Loyal Shopper,5
28688,7.021739130434782,Occasional Shopper,15
28689,18.666666666666668,Loyal Shopper,5
28690,21.272727272727273,Loyal Shopper,5
28691,13.26086956521739,Regular Shopper,10
28692,15.666666666666666,Regular Shopper,10
28693,25.636363636363637,Inactive User,20
28694,12.583333333333334,Regular Shopper,10
28695,28.666666666666668,Inactive User,20
28696,14.333333333333334,Regular Shopper,10
28697,23.636363636363637,Inactive User,20
28698,30.0,Inactive User,20
28699,23.363636363636363,Inactive User,20
28700,5.553846153846154,Occasional Shopper,15
28701,13.576923076923077,Regular Shopper,10
28702,20.75,Loyal Shopper,5
28703,11.666666666666666,Regular Shopper,10
28704,23.75,Inactive User,20
28705,9.282051282051283,Occasional Shopper,15
28706,14.857142857142858,Regular Shopper,10
28707,16.0,Regular Shopper,10
28708,26.0,Inactive User,20
28709,13.666666666666666,Regular Shopper,10
28710,19.333333333333332,Loyal Shopper,5
28711,14.76923076923077,Regular Shopper,10
28712,16.095238095238095,Regular Shopper,10
28713,4.9411764705882355,Occasional Shopper,15
28714,17.8,Loyal Shopper,5
28715,7.75,Occasional Shopper,15
28716,16.9375,Loyal Shopper,5
28717,28.75,Inactive User,20
28718,10.8,Regular Shopper,10
28719,23.2,Inactive User,20
28720,8.75,Occasional Shopper,15
28721,14.411764705882353,Regular Shopper,10
28722,9.444444444444445,Occasional Shopper,15
28723,13.095238095238095,Regular Shopper,10
28724,23.2,Inactive User,20
28725,14.25,Regular Shopper,10
28726,15.0,Regular Shopper,10
28727,10.5,Regular Shopper,10
28728,8.571428571428571,Occasional Shopper,15
28729,8.0,Occasional Shopper,15
28730,6.285714285714286,Occasional Shopper,15
28731,15.714285714285714,Regular Shopper,10
28732,18.571428571428573,Loyal Shopper,5
28733,8.909090909090908,Occasional Shopper,15
28734,14.130434782608695,Regular Shopper,10
28735,6.885714285714286,Occasional Shopper,15
28736,27.571428571428573,Inactive User,20
28737,13.466666666666667,Regular Shopper,10
28738,11.31578947368421,Regular Shopper,10
28739,30.0,Inactive User,20
28740,7.153846153846154,Occasional Shopper,15
28741,14.444444444444445,Regular Shopper,10
28742,8.523809523809524,Occasional Shopper,15
28743,7.5,Occasional Shopper,15
28744,26.0,Inactive User,20
28745,3.9239130434782608,Occasional Shopper,15
28746,17.181818181818183,Loyal Shopper,5
28747,15.8,Regular Shopper,10
28748,17.25,Loyal Shopper,5
28749,17.25,Loyal Shopper,5
28750,17.666666666666668,Loyal Shopper,5
28751,10.833333333333334,Regular Shopper,10
28752,28.5,Inactive User,20
28753,6.0,Occasional Shopper,15
28754,20.833333333333332,Loyal Shopper,5
28755,19.2,Loyal Shopper,5
28756,8.387096774193548,Occasional Shopper,15
28757,16.88888888888889,Loyal Shopper,5
28758,19.285714285714285,Loyal Shopper,5
28759,12.833333333333334,Regular Shopper,10
28760,27.333333333333332,Inactive User,20
28761,20.333333333333332,Loyal Shopper,5
28762,18.46153846153846,Loyal Shopper,5
28763,16.428571428571427,Regular Shopper,10
28764,13.2,Regular Shopper,10
28765,6.115384615384615,Occasional Shopper,15
28766,2.84375,Occasional Shopper,15
28767,27.666666666666668,Inactive User,20
28768,27.333333333333332,Inactive User,20
28769,22.166666666666668,Loyal Shopper,5
28770,30.0,Inactive User,20
28771,21.6,Loyal Shopper,5
28772,25.2,Inactive User,20
28773,4.459016393442623,Occasional Shopper,15
28774,17.4,Loyal Shopper,5
28775,2.5757575757575757,Occasional Shopper,15
28776,5.785714285714286,Occasional Shopper,15
28777,21.5,Loyal Shopper,5
28778,13.6,Regular Shopper,10
28779,26.333333333333332,Inactive User,20
28780,19.833333333333332,Loyal Shopper,5
28781,10.75,Regular Shopper,10
28782,11.0,Regular Shopper,10
28783,12.6,Regular Shopper,10
28784,8.545454545454545,Occasional Shopper,15
28785,12.666666666666666,Regular Shopper,10
28786,14.8,Regular Shopper,10
28787,10.944444444444445,Regular Shopper,10
28788,24.0,Inactive User,20
28789,9.6,Occasional Shopper,15
28790,30.0,Inactive User,20
28791,12.75,Regular Shopper,10
28792,21.0,Loyal Shopper,5
28793,26.166666666666668,Inactive User,20
28794,22.416666666666668,Loyal Shopper,5
28795,16.333333333333332,Regular Shopper,10
28796,6.6938775510204085,Occasional Shopper,15
28797,25.875,Inactive User,20
28798,23.90909090909091,Inactive User,20
28799,19.076923076923077,Loyal Shopper,5
28800,7.318181818181818,Occasional Shopper,15
28801,7.5,Occasional Shopper,15
28802,9.3125,Occasional Shopper,15
28803,3.176470588235294,Occasional Shopper,15
28804,24.333333333333332,Inactive User,20
28805,12.666666666666666,Regular Shopper,10
28806,16.333333333333332,Regular Shopper,10
28807,13.166666666666666,Regular Shopper,10
28808,26.666666666666668,Inactive User,20
28809,20.666666666666668,Loyal Shopper,5
28810,23.25,Inactive User,20
28811,12.866666666666667,Regular Shopper,10
28812,6.0,Occasional Shopper,15
28813,14.2,Regular Shopper,10
28814,20.428571428571427,Loyal Shopper,5
28815,14.0,Regular Shopper,10
28816,5.615384615384615,Occasional Shopper,15
28817,9.31578947368421,Occasional Shopper,15
28818,13.444444444444445,Regular Shopper,10
28819,8.619047619047619,Occasional Shopper,15
28820,22.666666666666668,Loyal Shopper,5
28821,26.666666666666668,Inactive User,20
28822,7.3076923076923075,Occasional Shopper,15
28823,30.0,Inactive User,20
28824,10.2,Occasional Shopper,15
28825,9.818181818181818,Occasional Shopper,15
28826,6.74,Occasional Shopper,15
28827,5.512820512820513,Occasional Shopper,15
28828,23.333333333333332,Inactive User,20
28829,30.0,Inactive User,20
28830,9.454545454545455,Occasional Shopper,15
28831,3.860215053763441,Occasional Shopper,15
28832,25.0,Inactive User,20
28833,10.625,Regular Shopper,10
28834,10.027777777777779,Occasional Shopper,15
28835,13.521739130434783,Regular Shopper,10
28836,30.0,Inactive User,20
28837,15.5,Regular Shopper,10
28838,11.454545454545455,Regular Shopper,10
28839,13.666666666666666,Regular Shopper,10
28840,21.454545454545453,Loyal Shopper,5
28841,19.333333333333332,Loyal Shopper,5
28842,11.5,Regular Shopper,10
28843,18.166666666666668,Loyal Shopper,5
28844,22.25,Loyal Shopper,5
28845,7.4,Occasional Shopper,15
28846,29.333333333333332,Inactive User,20
28847,7.8478260869565215,Occasional Shopper,15
28848,9.9,Occasional Shopper,15
28849,21.75,Loyal Shopper,5
28850,10.052631578947368,Occasional Shopper,15
28851,28.333333333333332,Inactive User,20
28852,13.0,Regular Shopper,10
28853,23.8,Inactive User,20
28854,27.0,Inactive User,20
28855,3.2222222222222223,Occasional Shopper,15
28856,1.5384615384615385,Occasional Shopper,15
28857,18.0,Loyal Shopper,5
28858,4.891304347826087,Occasional Shopper,15
28859,21.333333333333332,Loyal Shopper,5
28860,18.666666666666668,Loyal Shopper,5
28861,16.5,Loyal Shopper,5
28862,20.53846153846154,Loyal Shopper,5
28863,22.666666666666668,Loyal Shopper,5
28864,22.666666666666668,Loyal Shopper,5
28865,11.964285714285714,Regular Shopper,10
28866,6.583333333333333,Occasional Shopper,15
28867,8.615384615384615,Occasional Shopper,15
28868,12.5,Regular Shopper,10
28869,18.333333333333332,Loyal Shopper,5
28870,23.666666666666668,Inactive User,20
28871,14.181818181818182,Regular Shopper,10
28872,23.428571428571427,Inactive User,20
28873,5.0,Occasional Shopper,15
28874,30.0,Inactive User,20
28875,6.46,Occasional Shopper,15
28876,18.818181818181817,Loyal Shopper,5
28877,6.75,Occasional Shopper,15
28878,17.375,Loyal Shopper,5
28879,11.75,Regular Shopper,10
28880,7.285714285714286,Occasional Shopper,15
28881,6.7407407407407405,Occasional Shopper,15
28882,13.75,Regular Shopper,10
28883,13.0,Regular Shopper,10
28884,15.0,Regular Shopper,10
28885,26.428571428571427,Inactive User,20
28886,8.636363636363637,Occasional Shopper,15
28887,30.0,Inactive User,20
28888,19.333333333333332,Loyal Shopper,5
28889,27.0,Inactive User,20
28890,24.5,Inactive User,20
28891,7.333333333333333,Occasional Shopper,15
28892,25.0,Inactive User,20
28893,9.333333333333334,Occasional Shopper,15
28894,17.1875,Loyal Shopper,5
28895,23.333333333333332,Inactive User,20
28896,17.75,Loyal Shopper,5
28897,15.894736842105264,Regular Shopper,10
28898,12.083333333333334,Regular Shopper,10
28899,11.333333333333334,Regular Shopper,10
28900,27.75,Inactive User,20
28901,16.125,Regular Shopper,10
28902,18.6,Loyal Shopper,5
28903,11.607142857142858,Regular Shopper,10
28904,13.941176470588236,Regular Shopper,10
28905,7.574468085106383,Occasional Shopper,15
28906,11.210526315789474,Regular Shopper,10
28907,16.666666666666668,Loyal Shopper,5
28908,11.68421052631579,Regular Shopper,10
28909,21.333333333333332,Loyal Shopper,5
28910,11.409090909090908,Regular Shopper,10
28911,20.454545454545453,Loyal Shopper,5
28912,9.5,Occasional Shopper,15
28913,19.666666666666668,Loyal Shopper,5
28914,16.3125,Regular Shopper,10
28915,10.93939393939394,Regular Shopper,10
28916,20.666666666666668,Loyal Shopper,5
28917,12.521739130434783,Regular Shopper,10
28918,8.0,Occasional Shopper,15
28919,7.25,Occasional Shopper,15
28920,12.857142857142858,Regular Shopper,10
28921,9.9375,Occasional Shopper,15
28922,5.7368421052631575,Occasional Shopper,15
28923,16.88235294117647,Loyal Shopper,5
28924,21.0,Loyal Shopper,5
28925,17.642857142857142,Loyal Shopper,5
28926,17.75,Loyal Shopper,5
28927,5.311475409836065,Occasional Shopper,15
28928,12.03448275862069,Regular Shopper,10
28929,16.666666666666668,Loyal Shopper,5
28930,12.625,Regular Shopper,10
28931,11.333333333333334,Regular Shopper,10
28932,23.5,Inactive User,20
28933,11.0,Regular Shopper,10
28934,8.69047619047619,Occasional Shopper,15
28935,11.25,Regular Shopper,10
28936,20.11111111111111,Loyal Shopper,5
28937,8.75,Occasional Shopper,15
28938,17.0,Loyal Shopper,5
28939,6.892857142857143,Occasional Shopper,15
28940,22.666666666666668,Loyal Shopper,5
28941,30.0,Inactive User,20
28942,20.666666666666668,Loyal Shopper,5
28943,30.0,Inactive User,20
28944,16.666666666666668,Loyal Shopper,5
28945,15.733333333333333,Regular Shopper,10
28946,24.5,Inactive User,20
28947,15.3,Regular Shopper,10
28948,17.25,Loyal Shopper,5
28949,21.75,Loyal Shopper,5
28950,8.8,Occasional Shopper,15
28951,10.78125,Regular Shopper,10
28952,23.818181818181817,Inactive User,20
28953,23.8,Inactive User,20
28954,12.875,Regular Shopper,10
28955,21.666666666666668,Loyal Shopper,5
28956,26.75,Inactive User,20
28957,18.545454545454547,Loyal Shopper,5
28958,14.25,Regular Shopper,10
28959,20.6,Loyal Shopper,5
28960,30.0,Inactive User,20
28961,12.333333333333334,Regular Shopper,10
28962,25.2,Inactive User,20
28963,13.133333333333333,Regular Shopper,10
28964,27.0,Inactive User,20
28965,6.954545454545454,Occasional Shopper,15
28966,30.0,Inactive User,20
28967,13.88888888888889,Regular Shopper,10
28968,4.666666666666667,Occasional Shopper,15
28969,24.333333333333332,Inactive User,20
28970,18.714285714285715,Loyal Shopper,5
28971,7.0,Occasional Shopper,15
28972,13.0,Regular Shopper,10
28973,12.666666666666666,Regular Shopper,10
28974,7.142857142857143,Occasional Shopper,15
28975,18.333333333333332,Loyal Shopper,5
28976,7.545454545454546,Occasional Shopper,15
28977,20.0,Loyal Shopper,5
28978,22.166666666666668,Loyal Shopper,5
28979,23.666666666666668,Inactive User,20
28980,4.451219512195122,Occasional Shopper,15
28981,24.875,Inactive User,20
28982,12.884615384615385,Regular Shopper,10
28983,8.4,Occasional Shopper,15
28984,23.833333333333332,Inactive User,20
28985,7.75,Occasional Shopper,15
28986,19.75,Loyal Shopper,5
28987,17.75,Loyal Shopper,5
28988,16.75,Loyal Shopper,5
28989,14.071428571428571,Regular Shopper,10
28990,12.772727272727273,Regular Shopper,10
28991,8.560975609756097,Occasional Shopper,15
28992,16.0,Regular Shopper,10
28993,15.9,Regular Shopper,10
28994,9.235294117647058,Occasional Shopper,15
28995,19.4375,Loyal Shopper,5
28996,15.6,Regular Shopper,10
28997,26.0,Inactive User,20
28998,21.285714285714285,Loyal Shopper,5
28999,4.240963855421687,Occasional Shopper,15
29000,21.428571428571427,Loyal Shopper,5
29001,18.555555555555557,Loyal Shopper,5
29002,10.125,Occasional Shopper,15
29003,21.555555555555557,Loyal Shopper,5
29004,12.5,Regular Shopper,10
29005,11.666666666666666,Regular Shopper,10
29006,26.666666666666668,Inactive User,20
29007,12.6,Regular Shopper,10
29008,20.0,Loyal Shopper,5
29009,13.8,Regular Shopper,10
29010,23.571428571428573,Inactive User,20
29011,8.0,Occasional Shopper,15
29012,5.369230769230769,Occasional Shopper,15
29013,15.428571428571429,Regular Shopper,10
29014,7.853658536585366,Occasional Shopper,15
29015,16.571428571428573,Loyal Shopper,5
29016,26.333333333333332,Inactive User,20
29017,16.523809523809526,Loyal Shopper,5
29018,6.333333333333333,Occasional Shopper,15
29019,21.0,Loyal Shopper,5
29020,22.5,Loyal Shopper,5
29021,18.2,Loyal Shopper,5
29022,20.6,Loyal Shopper,5
29023,7.0,Occasional Shopper,15
29024,15.428571428571429,Regular Shopper,10
29025,6.909090909090909,Occasional Shopper,15
29026,14.6,Regular Shopper,10
29027,15.75,Regular Shopper,10
29028,8.238095238095237,Occasional Shopper,15
29029,6.666666666666667,Occasional Shopper,15
29030,18.428571428571427,Loyal Shopper,5
29031,18.5,Loyal Shopper,5
29032,4.172413793103448,Occasional Shopper,15
29033,21.454545454545453,Loyal Shopper,5
29034,12.0,Regular Shopper,10
29035,3.0,Occasional Shopper,15
29036,15.166666666666666,Regular Shopper,10
29037,24.0,Inactive User,20
29038,13.636363636363637,Regular Shopper,10
29039,30.0,Inactive User,20
29040,12.172413793103448,Regular Shopper,10
29041,4.620253164556962,Occasional Shopper,15
29042,9.25,Occasional Shopper,15
29043,30.0,Inactive User,20
29044,12.0,Regular Shopper,10
29045,10.8,Regular Shopper,10
29046,0.98989898989899,Occasional Shopper,15
29047,25.0,Inactive User,20
29048,11.6,Regular Shopper,10
29049,21.333333333333332,Loyal Shopper,5
29050,24.5,Inactive User,20
29051,14.95,Regular Shopper,10
29052,17.0,Loyal Shopper,5
29053,20.928571428571427,Loyal Shopper,5
29054,6.2926829268292686,Occasional Shopper,15
29055,21.0,Loyal Shopper,5
29056,17.285714285714285,Loyal Shopper,5
29057,16.6,Loyal Shopper,5
29058,3.101010101010101,Occasional Shopper,15
29059,17.2,Loyal Shopper,5
29060,12.875,Regular Shopper,10
29061,7.282608695652174,Occasional Shopper,15
29062,7.0,Occasional Shopper,15
29063,30.0,Inactive User,20
29064,6.725,Occasional Shopper,15
29065,11.294117647058824,Regular Shopper,10
29066,20.666666666666668,Loyal Shopper,5
29067,7.823529411764706,Occasional Shopper,15
29068,19.583333333333332,Loyal Shopper,5
29069,21.555555555555557,Loyal Shopper,5
29070,14.333333333333334,Regular Shopper,10
29071,22.5,Loyal Shopper,5
29072,6.166666666666667,Occasional Shopper,15
29073,22.75,Loyal Shopper,5
29074,16.0,Regular Shopper,10
29075,3.2,Occasional Shopper,15
29076,6.410714285714286,Occasional Shopper,15
29077,5.230769230769231,Occasional Shopper,15
29078,10.25,Regular Shopper,10
29079,25.8,Inactive User,20
29080,15.076923076923077,Regular Shopper,10
29081,19.6,Loyal Shopper,5
29082,12.666666666666666,Regular Shopper,10
29083,26.25,Inactive User,20
29084,9.1875,Occasional Shopper,15
29085,22.8,Loyal Shopper,5
29086,18.266666666666666,Loyal Shopper,5
29087,10.666666666666666,Regular Shopper,10
29088,28.5,Inactive User,20
29089,5.7592592592592595,Occasional Shopper,15
29090,11.133333333333333,Regular Shopper,10
29091,15.875,Regular Shopper,10
29092,18.0,Loyal Shopper,5
29093,20.066666666666666,Loyal Shopper,5
29094,22.285714285714285,Loyal Shopper,5
29095,11.0,Regular Shopper,10
29096,16.789473684210527,Loyal Shopper,5
29097,14.875,Regular Shopper,10
29098,6.6521739130434785,Occasional Shopper,15
29099,9.18421052631579,Occasional Shopper,15
29100,30.0,Inactive User,20
29101,16.666666666666668,Loyal Shopper,5
29102,17.25,Loyal Shopper,5
29103,10.96875,Regular Shopper,10
29104,9.25,Occasional Shopper,15
29105,16.357142857142858,Regular Shopper,10
29106,16.666666666666668,Loyal Shopper,5
29107,19.142857142857142,Loyal Shopper,5
29108,16.77777777777778,Loyal Shopper,5
29109,16.666666666666668,Loyal Shopper,5
29110,8.476190476190476,Occasional Shopper,15
29111,24.22222222222222,Inactive User,20
29112,22.75,Loyal Shopper,5
29113,19.333333333333332,Loyal Shopper,5
29114,13.785714285714286,Regular Shopper,10
29115,28.5,Inactive User,20
29116,12.25,Regular Shopper,10
29117,12.083333333333334,Regular Shopper,10
29118,4.055555555555555,Occasional Shopper,15
29119,30.0,Inactive User,20
29120,17.083333333333332,Loyal Shopper,5
29121,7.333333333333333,Occasional Shopper,15
29122,16.25,Regular Shopper,10
29123,30.0,Inactive User,20
29124,25.5,Inactive User,20
29125,7.08,Occasional Shopper,15
29126,13.5,Regular Shopper,10
29127,20.625,Loyal Shopper,5
29128,13.714285714285714,Regular Shopper,10
29129,3.6666666666666665,Occasional Shopper,15
29130,2.2222222222222223,Occasional Shopper,15
29131,7.0,Occasional Shopper,15
29132,7.7407407407407405,Occasional Shopper,15
29133,13.916666666666666,Regular Shopper,10
29134,20.88888888888889,Loyal Shopper,5
29135,20.90909090909091,Loyal Shopper,5
29136,17.666666666666668,Loyal Shopper,5
29137,8.75,Occasional Shopper,15
29138,7.56,Occasional Shopper,15
29139,10.666666666666666,Regular Shopper,10
29140,13.0,Regular Shopper,10
29141,28.0,Inactive User,20
29142,16.0,Regular Shopper,10
29143,27.5,Inactive User,20
29144,19.272727272727273,Loyal Shopper,5
29145,9.416666666666666,Occasional Shopper,15
29146,21.333333333333332,Loyal Shopper,5
29147,5.783333333333333,Occasional Shopper,15
29148,9.90625,Occasional Shopper,15
29149,16.0,Regular Shopper,10
29150,20.625,Loyal Shopper,5
29151,4.776315789473684,Occasional Shopper,15
29152,21.625,Loyal Shopper,5
29153,17.333333333333332,Loyal Shopper,5
29154,26.5,Inactive User,20
29155,20.0,Loyal Shopper,5
29156,30.0,Inactive User,20
29157,23.454545454545453,Inactive User,20
29158,18.58823529411765,Loyal Shopper,5
29159,30.0,Inactive User,20
29160,5.529411764705882,Occasional Shopper,15
29161,22.5,Loyal Shopper,5
29162,24.75,Inactive User,20
29163,7.354166666666667,Occasional Shopper,15
29164,16.5,Loyal Shopper,5
29165,21.333333333333332,Loyal Shopper,5
29166,23.5,Inactive User,20
29167,4.243589743589744,Occasional Shopper,15
29168,10.266666666666667,Regular Shopper,10
29169,13.454545454545455,Regular Shopper,10
29170,22.5,Loyal Shopper,5
29171,13.6,Regular Shopper,10
29172,6.1525423728813555,Occasional Shopper,15
29173,11.0,Regular Shopper,10
29174,23.333333333333332,Inactive User,20
29175,12.333333333333334,Regular Shopper,10
29176,7.74468085106383,Occasional Shopper,15
29177,21.666666666666668,Loyal Shopper,5
29178,19.6,Loyal Shopper,5
29179,11.846153846153847,Regular Shopper,10
29180,6.730769230769231,Occasional Shopper,15
29181,30.0,Inactive User,20
29182,14.954545454545455,Regular Shopper,10
29183,14.6,Regular Shopper,10
29184,26.428571428571427,Inactive User,20
29185,21.142857142857142,Loyal Shopper,5
29186,19.666666666666668,Loyal Shopper,5
29187,6.8,Occasional Shopper,15
29188,17.45,Loyal Shopper,5
29189,19.666666666666668,Loyal Shopper,5
